embedding_id,all_notes,mainaccord1,target_description
14392,"['almond', 'orange blossom', 'petitgrain', 'bergamot', 'heliotrope', 'iris', 'ylang-ylang', 'jasmine', 'rose', 'vanilla', 'tonka bean', 'tolu balsam', 'peru balsam', 'musk']",almond,"It smells like marzipan dissolving into orange flower water, then slowly becoming powdery and resinous, like the inside of an old wooden jewelry box lined with vanilla-scented fabric."
14830,"['sour cherry', 'saffron', 'leather', 'olive', 'chinese osmanthus', 'apricot', 'smoke', 'woody notes', 'cypriol oil or nagarmotha']",cherry,"It smells like a leather jacket left in a Middle Eastern spice shop, with hints of dried apricots and the sweet-smoky scent of burning olive wood."
2801,"['sea notes', 'aldehydes', 'coriander', 'red pepper', 'juniper', 'iris', 'amyl salicylate', 'rose', 'seaweed', 'ambergris', 'cedar', 'amberwood']",marine,"It smells like standing on a weathered wooden dock at dawn — salty air mixed with crushed flower stems, a hint of gin-soaked juniper berries, and the mineral coolness of wet rocks drying in early light."
8643,"['bergamot', 'petitgrain', 'lime (linden) blossom', 'lily-of-the-valley', 'tarragon', 'jasmine', 'rose', 'beeswax']",yellow floral,"It smells like fresh citrus peel and white flowers, with a green herbal sharpness and a soft waxy sweetness underneath."
5972,"['plum', 'chinese cinnamon wood', 'iris', 'violet', 'lily', 'anise', 'jasmine', 'mimosa', 'cassia', 'ylang-ylang', 'heliotrope', 'orris root', 'orange blossom', 'tahitian tiare flower', 'incense', 'vanilla', 'benzoin', 'sandalwood', 'musk']",powdery,"It smells like powdery flowers and sweet spice, with creamy vanilla and soft incense smoke underneath."
21349,"['mandarin orange', 'sicilian bergamot', 'gardenia', 'magnolia', 'myrrh', 'orange blossom', 'jasmine', 'coconut', 'caramel', 'sandalwood', 'amber', 'vetiver']",coconut,"It smells like white flowers and citrus peel at first, then creamy coconut and burnt sugar, with a warm woody-resinous base underneath."
9550,"['kiwi', 'red litchi', 'quince', 'white chocolate', 'cupcake', 'orchid', 'jasmine', 'musk', 'orris root', 'woodsy notes']",sweet,"It smells like tropical fruit candy and vanilla frosting, with white flowers and a soft, powdery warmth underneath."
6364,"['apple', 'sage', 'milk', 'heliotrope', 'lily-of-the-valley', 'violet', 'jasmine', 'musk', 'benzoin', 'vetiver', 'cedar', 'amber']",lactonic,"It smells like powdery flowers and sweet almond paste, with crisp apple skin fading into soft musk and warm, slightly vanillic wood."
16051,"['hiacynth', 'galbanum', 'iris', 'bergamot', 'lemon', 'tuberose', 'aldehydes', 'jasmine', 'ylang-ylang', 'cloves', 'orris root', 'violet', 'spicy notes', 'rose', 'oakmoss', 'vetiver', 'sandalwood', 'musk', 'resins', 'amber', 'patchouli']",green,"It smells like soapy white flowers and fresh-cut stems, then powdery iris and rose, finishing with earthy moss and warm resins."
18479,"['incense', 'pimento', 'bergamot', 'rose', 'leather', 'tobacco', 'guaiac wood', 'cashmere wood', 'musk']",smoky,"It smells like a worn leather jacket draped over a church pew, with spiced smoke clinging to the fabric and a faint trace of dried roses tucked in the pocket."
3396,"['angelica', 'pink pepper', 'passionfruit', 'violet leaf', 'bergamot', 'coffee', 'vanilla', 'jasmine', 'cappuccino', 'iris petals', 'cashmere wood', 'sandalwood']",coffee,"It smells like ordering a vanilla cappuccino at a flower shop — the coffee arrives with a strange tropical sweetness, while powdery iris petals drift onto the foam."
11306,"['sichuan pepper', 'oakmoss', 'violet leaves']",mossy,"It smells like a humid greenhouse after rain — crushed green stems tingling with a sharp, numbing spice, trailing into something cool and slightly earthy."
17910,"['chestnut', 'hazelnut', 'green mandarin', 'honey', 'cinnamon leaf', 'jasmine sambac', 'tobacco', 'leather', 'peru balsam', 'labdanum', 'siam benzoin', 'orcanox\x99', 'cypriol oil or nagarmotha']",nutty,"It smells like roasted nuts and honeyed tobacco, with sweet resin, worn leather, and a dusty, earthy base that's slightly medicinal."
8975,"['cinnamon', 'tuberose', 'osmanthus', 'vanilla', 'musk']",tuberose,"It smells like a bakery next to a flower shop — sweet pastry spice mixing with waxy white petals and apricot-tinged blossoms, all settling into soft vanilla cream."
11490,"['orange', 'violet', 'rooibos tea', 'cinnamon', 'iris', 'incense', 'vanilla']",smoky,"It smells like sweet orange peel and powdered iris root, with warm cinnamon tea and a soft vanilla-incense base."
740,"['melon', 'peach', 'orange blossom', 'lemon', 'mandarin orange', 'bergamot', 'brazilian rosewood', 'cyclamen', 'osmanthus', 'rose', 'jasmine', 'orris root', 'sandalwood', 'musk', 'amber', 'oakmoss', 'cedar']",fruity,"It smells like a fruit stand next to a flower shop on a humid summer morning, where ripe melons and peaches meet jasmine vines climbing wooden trellises."
6848,"['rain notes', 'lilac', 'watery notes', 'damask rose', 'ambrox super', 'dreamwood', 'virginia cedar']",aquatic,"It smells like standing in a garden right after a thunderstorm, when wet lilac bushes are heavy with rain and the air feels thick and cool against rosebushes dripping onto cedar mulch."
17993,"['wild berries', 'gardenia', 'lily of the valley', 'honeysuckle', 'jasmine sambac', 'vanilla orchid', 'caramel', 'vanilla', 'sandalwood', 'praline']",caramel,"It smells like sweet white flowers drenched in vanilla syrup, with a jammy berry tartness and burnt sugar underneath."
4048,"['cardamom', 'italian lemon', 'pink pepper', 'yogurt', 'water lily', 'rose', 'bourbon vanilla', 'cedar', 'vetiver']",lactonic,"It smells like a creamy dessert left on a wooden table near someone's spicy tea, with crushed peppercorns and something faintly soapy lingering in the air."
14509,"['virginia cedar', 'plum', 'cinnamon', 'peach', 'clove', 'ginger', 'violet', 'ylang-ylang', 'rose', 'african orange flower', 'sandalwood', 'benzoin', 'musk', 'vanilla']",warm spicy,"It smells like a spiced fruit compote simmering on the stove, where sweet peaches and plums meet holiday spices, gradually giving way to powdery florals and a creamy, resinous finish."
4544,"['bergamot', 'pink pepper', 'jasmine', 'rose', 'patchouli', 'tonka bean']",patchouli,"It smells like fresh citrus and soft florals at first, then settles into something warmer — earthy wood with a sweet, vanilla-like powder underneath."
14735,"['coconut', 'plum', 'apricot', 'brazilian rosewood', 'jasmine', 'caraway', 'tuberose', 'rose', 'lily-of-the-valley', 'vanilla', 'almond', 'sandalwood', 'musk']",vanilla,"It smells like a powdered almond pastry topped with overripe stone fruit, sitting next to a bouquet of white flowers someone left in a wooden jewelry box."
20774,"['cinnamon', 'nutmeg', 'bergamot', 'dates', 'praline', 'tuberose', 'mahonial', 'vanilla', 'tonka bean', 'amberwood', 'myrrh', 'benzoin', 'akigalawood']",sweet,"It smells like warm spiced pastry with caramelized sugar, creamy vanilla, and a base of sweet resin and dry wood."
14467,"['galbanum', 'cassis', 'cassia', 'hiacynth', 'bulgarian rose', 'raspberry', 'bergamot', 'honey', 'narcissus', 'cedar', 'orris root', 'ylang-ylang', 'tuberose', 'jasmine', 'lily-of-the-valley', 'oakmoss', 'spices', 'civet', 'patchouli', 'incense', 'myrrh', 'amber', 'sandalwood', 'vetiver', 'musk']",woody,"It smells like heavy white flowers and rose with something green-bitter at the edges, then smoky resin and dark wood with an animalic, slightly dirty sweetness underneath."
13349,"['dandelion', 'basil', 'black currant', 'cyclamen', 'jasmine', 'musk', 'guaiac wood', 'amber']",yellow floral,"It smells like crushing green stems in a garden at dusk, where wild jasmine blooms next to woodsmoke and something faintly animalic lingers in the air."
692,"['saffron', 'amber', 'moss']",mossy,"It smells like a spice cabinet left open in an old library — dry saffron threads meet dusty golden resin, all softened by the green smell of stones after rain."
19785,"['lemon', 'peach', 'ginger', 'mandarin orange', 'lavender', 'bergamot', 'pepper', 'cedar', 'patchouli', 'vetiver', 'brazilian rosewood', 'rose', 'jasmine', 'gardenia', 'freesia', 'anise', 'vanilla', 'tonka bean', 'sandalwood', 'coconut', 'amber', 'benzoin', 'musk', 'leather', 'oakmoss']",citrus,"It smells like citrus and peach at first, then creamy florals and vanilla, settling into warm woods with a leathery, mossy base."
16030,"['black currant', 'pink pepper', 'bergamot', 'jasmine', 'jasmine sambac', 'jasmine tea', 'bourbon vanilla', 'cashmeran', 'guaiac wood']",woody,"It smells like sweet jasmine tea with a tart berry sharpness, warm vanilla underneath, and dry smoky wood in the background."
19533,"['grapefruit', 'orange blossom', 'sage', 'nutmeg', 'orris root', 'pimento', 'vetiver', 'woodsy notes', 'oakmoss', 'amber']",woody,"It smells like citrus peel and herbal tea at first, then settles into dry wood, powdery roots, and a warm, resinous base."
9039,"['agarwood (oud)', 'aldehydes', 'bergamot', 'amber', 'rose', 'civetta', 'leather', 'patchouli', 'musk']",animalic,"It smells like dark leather and smoky wood, with powdery rose and something musky-animalic that feels almost sweaty, finished with bitter citrus and warm amber."
15039,"['caraway', 'cinnamon', 'pink nerium oleander', 'damask rose', 'tea', 'geranium', 'jasmine', 'agarwood (oud)', 'olibanum', 'patchouli', 'amber', 'sandalowood', 'guaiac wood', 'vanilla', 'orris root', 'musk']",fresh spicy,"It smells like spiced tea and rose petals at first, then warm resinous wood and powder, with a sweet musky base underneath."
14794,"['saffron', 'cardamom', 'jasmine', 'cashmeran', 'agarwood (oud)', 'amber']",oud,"It smells like the inside of an old wooden jewelry box lined with silk, with spices tucked between the compartments and something sweet and resinous clinging to the velvet."
3446,"['mandarin orange', 'incense', 'bergamot', 'ylang-ylang', 'jasmine', 'iris', 'caramel', 'amber', 'musk', 'vetiver']",caramel,"It smells like sweet citrus peel and church incense at first, then creamy white flowers with powdered iris, finishing with warm caramel and smooth wood."
5490,"['pear', 'mandarin orange', 'green notes', 'orchid', 'toffee', 'patchouli']",sweet,"It smells like ripe pear and citrus peel at first, then a creamy sweetness like burnt sugar, finishing with dark earthy undertones."
8282,"['lemon', 'pear', 'violet leaf', 'black currant', 'peony', 'jasmine sambac', 'jasmine', 'cedar', 'cashmere wood']",fresh,"It smells like a fruit stand next to a florist shop — tart citrus and soft pears mingling with white flowers, grounded by clean wood shavings."
17527,"['saffron', 'nutmeg', 'lavender', 'agarwood (oud)', 'patchouli', 'agarwood (oud)', 'patchouli', 'musk']",oud,"It smells like warm spices and dried lavender at first, then dark resinous wood, earthy patchouli, and a clean musky base."
16224,"['black currant', 'red berries', 'cassia', 'bitter orange', 'mandarin orange', 'blackberry', 'peony', 'violet', 'freesia', 'jasmine', 'lily-of-the-valley', 'cedar', 'musk', 'heliotrope']",fruity,"It smells like dark berries and citrus peel at first, then a bouquet of purple and white flowers, with powdery musk and dry wood underneath."
20327,"['citruses', 'agarwood (oud)', 'coriander', 'amyris', 'leather', 'musk']",oud,It smells like a leather jacket left in a smoky room with citrus peels scattered on dark wood furniture.
12421,"['jasmine', 'peach', 'rose', 'amber', 'patchouli']",amber,"It smells like a floral arrangement left near overripe peaches in a warm room, with something earthy and resinous settling into the background."
21190,"['cardamom', 'lavender', 'virginia cedar', 'bergamot', 'vetiver', 'caraway']",aromatic,It smells like a spice drawer left open next to a barbershop — herbal soap mixed with woody shelves and something faintly like rye bread.
12460,"['tea', 'cranberry', 'amalfi lemon', 'peony', 'jasmine', 'water lily', 'woodsy notes', 'patchouli']",fresh,"It smells like a botanical garden greenhouse after rain — tart cranberry mixed with wet flowers, lemony tea in the background, and dirt-caked wooden benches."
21305,"['white honey', 'tobacco', 'vanille', 'cacao', 'patchouli', 'amber', 'french labdanum', 'styrax']",sweet,"It smells like the inside of a dimly lit apothecary where honeycomb sits next to dark chocolate bars, dried tobacco leaves, and chunks of tree resin."
8058,"['black currant', 'bergamot', 'green notes', 'jasmine sambac', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'sandalwood', 'cedar']",vanilla,"It smells like tart berries and fresh citrus at first, then white flowers with a creamy sweetness, finishing with warm wood and something softly powdery."
15995,"['chamomile', 'artemisia', 'ylang-ylang', 'hyacinth', 'patchouli', 'black pepper', 'honey', 'incense', 'leather']",patchouli,"It smells like smoky incense and dark leather, sweetened with honey and dusty flowers, finished with something green and slightly medicinal."
20769,"['orange', 'grapefruit', 'flint', 'woodsy notes', 'oak moss', 'benzoin']",citrus,"It smells like striking a match near a grapefruit tree, where citrus peel oils mix with gunpowder smoke and tree bark."
4063,"['ambrette (musk mallow)', 'jasmine', 'virginia cedar']",white floral,"It smells like a stack of cigar boxes left open in a garden where night-blooming flowers have just opened, with an almost powdery sweetness hovering over dry wood."
7676,"['rum', 'passionfruit', 'gardenia', 'musk', 'vanille', 'tonka bean']",vanilla,"It smells like a tropical drink spilled on white flowers, with a creamy sweetness underneath that reminds you of custard cooling on a countertop."
19160,"['gardenia', 'carnation', 'jasmine', 'patchouli', 'flowers', 'sandalwood', 'sea notes', 'caramel', 'coffee']",caramel,"It smells like white flowers and sweet jasmine over dark coffee grounds, with salty air and a hint of burnt caramel."
6352,"['citruses', 'bergamot', 'juniper', 'anise', 'brazilian rosewood', 'basil', 'lavender', 'rose', 'carnation', 'jasmine', 'heliotrope', 'geranium', 'sage', 'fir', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'sandalwood', 'iris', 'musk', 'amber', 'cedar', 'patchouli', 'vetiver']",aromatic,"It smells like a barbershop cabinet left open in a botanical garden — soapy lavender and herbs mixing with powdery iris, sweet vanilla cream, and woody shelves that have absorbed decades of cologne."
21729,"['pineapple', 'iris', 'ginger', 'cypress', 'coconut', 'woodsy notes', 'tonka bean', 'sandalwood', 'amber', 'ambergris']",sweet,"It smells like suntan lotion left open near a spice cabinet, with the creamy sweetness cut by sharp tropical fruit and dry wood planks."
14787,"['lavender', 'cinnamon', 'nutmeg', 'citruses', 'agarwood (oud)', 'violet', 'jasmine', 'patchouli leaf', 'rose', 'sea notes', 'leather', 'woody notes', 'white musk', 'amber', 'vetiver']",lavender,"It smells like spiced lavender and citrus at first, then warm leather and dark wood, with a soft musk and amber base underneath."
20942,"['lavender', 'tonka bean', 'benzoin', 'ylang-ylang']",lavender,"It smells like a barbershop after hours — lavender shaving cream mixed with the sweet, vanilla-tinged scent of old wood furniture and something faintly tropical in the corner."
14095,"['water notes', 'citruses', 'cucumber', 'watermelon', 'water lily', 'musk', 'moss']",aquatic,"It smells like standing near a garden hose on a hot day, with wet stone and something green and slightly sweet in the air."
19259,"['bitter almond', 'bergamot', 'tagetes', 'chestnut', 'jasmine', 'gardenia', 'woody notes', 'tonka bean', 'musk']",nutty,"It smells like marzipan pastries sitting on a wooden table next to white flowers, with a slightly earthy sweetness that lingers."
12816,"['pear', 'apple', 'citruses', 'ambrette (musk mallow)', 'amyl salicylate', 'moss', 'jasmine', 'iso e super', 'cetalox', 'ambrettolide', 'helvetolide']",musky,"It smells like crisp pear and apple with a burst of citrus, then soft jasmine over a clean, slightly mossy base that feels warm and skin-like."
5977,"['litchi', 'mirabelle', 'citruses', 'freesia', 'rose', 'davana', 'oakmoss']",mossy,"It smells like a fruit stand next to a flower shop — sweet tropical lychee and golden plums mixed with petals, then turning earthy and slightly mossy underneath."
15429,"['heliotrope', 'cumin', 'bergamot', 'bitter almond', 'lavender', 'jasmine', 'vanilla', 'sandalwood', 'amber']",almond,"It smells like marzipan cookies cooling on a wooden table, with a hint of someone's spicy, slightly sweaty neck after they've hugged you in their lavender-scented cardigan."
5513,"['rhuburb', 'bergamot', 'datura', 'tuberose', 'tincture of rose', 'patchouli', 'sandalwood']",white floral,"It smells like a greenhouse at dusk — tart rhubarb stalks next to night-blooming flowers, with worn wooden benches and earthy clay pots in the background."
6573,"['ylang-ylang', 'violet', 'cedar', 'cloves']",violet,"It smells like a wooden jewelry box lined with violet-scented fabric, opened to reveal dried clove-studded oranges from last Christmas."
13684,"['spices', 'mate', 'citruses', 'mandarin orange', 'flowers', 'tobacco', 'immortelle', 'labdanum', 'vetiver', 'patchouli', 'mate', 'tobacco', 'leather', 'exotic woods', 'amber', 'vanilla', 'tonka bean', 'musk']",tobacco,"It smells like a leather jacket left in a tobacco shop, with sweet vanilla and orange peel tucked into the pockets."
1889,"['indian saffron', 'magnolia', 'moroccan rose', 'vetiver', 'egyptian jasmine', 'gardenia', 'musk', 'cedar', 'amber']",rose,"It smells like a grandmother's jewelry box lined with silk scarves, where white flowers have been pressed between sandalwood panels for decades."
10324,"['peach', 'citruses', 'plum', 'bergamot', 'mandarin orange', 'cinnamon', 'jasmine', 'lily-of-the-valley', 'vanille', 'sandalwood', 'amber', 'musk']",cinnamon,"It smells like ripe peaches and sweet plums dusted with cinnamon, then soft white flowers, finishing with creamy vanilla and warm wood."
4523,"['plum', 'saffron', 'iris', 'orris', 'jasmine sambac', 'bulgarian rose', 'vetiver', 'papyrus', 'liquidambar']",woody,"It smells like a powdery makeup compact opened near a bowl of dark plums, with something resinous and slightly medicinal lingering in the background."
2924,"['apricot', 'kumquat', 'tangerine', 'honey', 'gardenia', 'narcissus', 'patchouli', 'sandalwood', 'musk']",honey,"It smells like sweet citrus peels and apricot nectar, then heavy white flowers with honey, settling into warm wood and earthy-sweet musk."
1971,"['sicilian bergamot', 'pink pepper', 'exotic fruits', 'sea notes', 'ambergris', 'woodsy notes', 'indonesian patchouli leaf', 'leather']",marine,"It smells like a leather jacket left on a beach boardwalk — salty air mixed with spicy citrus, tropical fruit stands nearby, and weathered driftwood underfoot."
12855,"['rum', 'honey', 'mandarin orange', 'bergamot', 'black orchid', 'orchid', 'jasmine', 'heliotrope', 'hyacinth', 'rose oil', 'narcissus', 'magnolia', 'orange blossom', 'vanilla', 'myrrh', 'suede', 'sandalwood', 'peru balsam', 'labdanum']",floral,"It smells like sweet boozy warmth with heavy white flowers, orange peel, and a soft powdery-vanilla base that's almost leathery."
681,"['sea notes', 'sea salt', 'fennel', 'apple blossom', 'osmanthus', 'roasted coffee beans', 'sesame']",marine,"It smells like salted ocean air, roasted coffee, and something faintly sweet like apple blossoms, with a nutty warmth underneath."
18676,"['black pepper', 'bitter orange', 'neroli', 'saffron', 'cardamom', 'olibanum', 'agarwood (oud)', 'patchouli', 'leatherwood']",oud,"It smells like a spice market at dawn — sharp pepper and cardamom cutting through incense smoke, with the dusty leather of old suitcases stacked in the corner."
16207,"['blood orange', 'damask rose', 'bulgarian rose', 'neroli', 'patchouli']",patchouli,"It smells like bitter orange peel and fresh roses with a dark, earthy undertone that's slightly musty and sweet."
17984,"['mandarin orange', 'bergamot', 'coffee', 'pink pepper', 'amyris', 'tonka bean', 'patchouli', 'vetyver', 'french labdanum']",coffee,"It smells like spiced coffee grounds left on a wooden counter next to citrus peels, with something sweet and resinous clinging to the bottom of the cup."
14170,"['musk', 'flowers', 'cashmeran']",musky,"It smells like standing too close to someone wearing fabric softener while they arrange grocery store bouquet flowers, with a faint woody-plastic undertone like opening a new makeup compact."
1270,"['coca-cola', 'lime', 'cinnamon', 'apple', 'nutmeg', 'cedar', 'amberwood']",coca-cola,"It smells like spiced cola with a squeeze of citrus, gradually settling into the warm, slightly sweet scent of a wooden spice cabinet."
17863,"['watermelon', 'litchi', 'citruses', 'lotus', 'magnolia', 'freesia', 'creme brulee', 'iris', 'sandalwood']",aquatic,"It smells like a fruit stand next to a flower shop, where sweet melon and lychee meet white petals, then dries down to burnt sugar and smooth wood."
20693,"['apple', 'bergamot', 'lemon', 'cinnamon', 'watery notes', 'plum', 'cardamon', 'orange blossom', 'ambergris', 'musk', 'patchouli', 'driftwood']",fruity,"It smells like biting into a crisp autumn apple while standing near the ocean, with spicy undertones and a hint of sun-bleached wood from an old dock."
8293,"['cassia', 'lemon verbena', 'star anise', 'rose', 'peony', 'magnolia', 'taif rose', 'musk', 'vanilla', 'patchouli']",rose,"It smells like a floral tea shop where dried rose petals mix with licorice sticks and vanilla sugar, finishing with the earthy scent of old wooden shelves."
14515,"['mint', 'green apple', 'lemon', 'tonka bean', 'ambroxan', 'geranium', 'madagascar vanilla', 'virginian cedar', 'atlas cedar', 'vetiver', 'oakmoss']",vanilla,"It smells like crisp green apple and mint with a squeeze of lemon, then settles into smooth vanilla and dry woods with an earthy, mossy base."
16834,"['honey', 'agarwood (oud)', 'nutmeg', 'juniper', 'strawberry leaf', 'leather', 'amber', 'cedar']",honey,"It smells like a worn leather jacket hung in a woodshed, sweetened by dripping honey and cut with sharp, piney gin botanicals."
21014,"['lavender', 'bergamot', 'sage', 'iris', 'cacao', 'amber', 'leather', 'vetiver', 'patchouli']",iris,"It smells like lavender soap and bitter chocolate, then worn leather and dry earth with a subtle herbal sharpness."
7670,"['white musk', 'peony', 'freesia', 'green notes', 'peach', 'plum', 'lily', 'lily-of-the-valley', 'green grass', 'jasmine', 'ylang-ylang', 'rose', 'coffee', 'vanilla', 'sandalwood', 'coriander', 'incense', 'tonka bean', 'cedar']",floral,It smells like a florist's cold storage room at dawn — dewy petals and crushed stems mixed with the lingering scent of yesterday's spilled coffee grounds and wooden crates.
7505,"['mimosa', 'iris', 'rose', 'freesia', 'violet', 'lily-of-the-valley', 'jasmine', 'bergamot', 'chamomile', 'iris', 'narcissus', 'galbanum', 'geranium', 'coriander', 'jasmine', 'brazilian rosewood', 'orange blossom', 'tuberose', 'musk', 'sandalwood', 'cedar', 'vanilla', 'amber']",powdery,"It smells like powdery flowers — roses and jasmine mostly — with a soapy-clean softness, warm vanilla sweetness, and smooth woods underneath."
4101,"['sea notes', 'grapefruit', 'mandarin orange', 'bay leaf', 'jasmine', 'ambergris', 'guaiac wood', 'oakmoss', 'patchouli']",citrus,"It smells like standing on a salt-sprayed dock at dawn, where citrus peels have been scattered on wet wood planks, mixed with the mineral tang of seaweed and distant jasmine vines climbing a weathered fence."
18224,"['cherry', 'pink pepper', 'cardamom', 'pomelo', 'bergamot', 'mandarin orange', 'black pepper', 'blackberry', 'apricot', 'lotus', 'cacao', 'musk', 'sandalowood', 'amber']",cacao,"It smells like tart cherry and blackberry with a peppery bite, candied citrus peel, and a warm base of cocoa powder and soft wood."
3861,"['aldehydes', 'rose', 'pink pepper', 'peony', 'violet', 'african orange flower', 'musk', 'woodsy notes', 'sandalwood']",fresh,"It smells like soapy roses and soft powder, with a peppery bite that fades into clean musk and pale wood."
13002,"['aldehydes', 'bergamot', 'bourbon geranium', 'ylang-ylang', 'tuberose', 'rose', 'jasmine', 'olibanum', 'iris', 'vanilla', 'vetiver', 'sandalwood', 'styrax', 'patchouli']",aldehydic,"It smells like soapy florals and face powder at first, then creamy white flowers with a resinous, slightly smoky vanilla base."
7967,"['sea water', 'lavender', 'mint', 'green notes', 'rosemary', 'calone', 'coriander', 'sandalwood', 'neroli', 'geranium', 'jasmine', 'musk', 'oakmoss', 'tobacco', 'cedar', 'ambergris']",aromatic,"It smells like standing on a rocky coastline where salt spray mixes with wild herbs growing between the stones, finishing with sun-bleached driftwood and dried seaweed."
15648,"['orange', 'mandarin orange', 'bergamot', 'orange blossom', 'turkish rose', 'jasmine', 'mimosa', 'ylang-ylang', 'patchouli', 'white musk', 'vanilla', 'vetiver', 'tonka bean', 'opoponax']",citrus,"It smells like bright citrus peel and orange blossoms at first, then creamy flowers with a warm, sweet vanilla-powder base that's slightly earthy."
3251,"['orange oil', 'ginger', 'watery notes', 'tea', 'musk', 'cedar', 'amber', 'patchouli']",aquatic,"It smells like iced ginger tea spilled on a wooden deck — bright citrus cut with spice, then settling into something earthy and slightly soapy."
7053,"['pistachio', 'cotton candy', 'popcorn', 'walnut', 'hazelnut', 'violet']",nutty,"It smells like sugared nuts and buttery popcorn, with a soft powdery sweetness that's vaguely floral."
19014,"['bitter almond', 'saffron', 'egyptian jasmine', 'cedar', 'ambergris', 'woody notes', 'musk']",woody,"It smells like a spice market at dusk — golden threads of saffron cutting through the sharp bite of crushed almonds, while white flowers bloom against weathered wood and smooth stone."
1598,"['metallic notes', 'black pepper', 'elemi resin', 'rose', 'geranium', 'green accord', 'incense', 'mineral notes', 'labdanum', 'ebony wood', 'leather']",mineral,"It smells like a leather jacket draped over church pews, with crushed peppercorns caught in the collar and rose petals pressed between stone tiles."
20140,"['cloves', 'pink pepper', 'orange blossom', 'chestnut', 'guaiac wood', 'juniper', 'vanilla', 'peru balsam', 'cashmeran']",balsamic,"It smells like warm spices and resinous wood, with creamy vanilla softening sharp clove and pepper, plus a faint powdery sweetness underneath."
16505,"['pear', 'bergamot', 'floral notes', 'leather', 'vanilla', 'vetiver', 'amber', 'musk']",vanilla,"It smells like fresh pear and citrus at first, then soft leather and vanilla, with a warm musky base that's slightly woody and sweet."
1265,"['pink pepper', 'litchi', 'co2 extracts', 'sicilian bergamot', 'jasmine sambac', 'rose', 'magnolia', 'popcorn', 'caramel', 'cacao', 'salt', 'labdanum']",caramel,"It smells like buttered popcorn and salted caramel at first, then creamy flowers and dark chocolate, with a warm resinous base underneath."
5577,"['violet leaf', 'lime', 'bergamot', 'geranium', 'lavender', 'artemisia', 'driftwood', 'labdanum', 'patchouli']",ozonic,"It smells like crushed green stems and citrus peel drying on sun-bleached wood at the beach, with a faint trace of herbal soap and earthy moss."
6409,"['musk', 'hawthorn', 'jasmine', 'water notes', 'violet', 'violet leaf', 'woodsy notes', 'vetyver', 'sandalwood', 'amber']",aquatic,"It smells like wet leaves after rain mixed with white flowers from a garden hedge, drying down to powdery wood and soft skin warmth."
17332,"['passion flower', 'pink pepper', 'bergamot', 'neroli', 'coffee', 'heliotrope', 'freesia', 'amber', 'musk', 'teak wood']",coffee,"It smells like a florist shop next door to a coffee roaster — bright citrus and peppery flowers hit first, then unexpected roasted beans wrapped in powdery sweetness and polished wood."
12902,"['agarwood (oud)', 'rose', 'olibanum', 'elemi resin', 'saffron', 'caraway', 'leather', 'labdanum']",oud,"It smells like a leather jacket draped over church pews, with dried roses tucked in the pockets and something savory-spicy lingering in the air like exotic cooking from another room."
14248,"['rum', 'osmanthus', 'leather', 'jasmine', 'rose', 'patchouli', 'vanille', 'amber', 'musk']",patchouli,"It smells like boozy sweetness and apricot-like flowers at first, then soft leather and dark roses, with a warm vanilla-amber base."
5794,"['litchi', 'grapefruit', 'rice', 'rose', 'milk mousse', 'cashmeran']",lactonic,"It smells like a carton of sweetened rice milk left open near a bouquet of roses, with a faint powdery softness that reminds you of baby lotion."
167,"['aldehydes', 'grapefruit', 'freesia', 'jasmine', 'lily-of-the-valley', 'orange', 'orchid', 'musk', 'sandalwood']",aldehydic,"It smells like soapy florals and citrus peel at first, then settles into a creamy wood base with a clean, skin-like warmth."
8347,"['grapefruit', 'violet leaf', 'sea notes', 'violet', 'woody notes', 'palisander rosewood', 'ambergris', 'amberwood']",marine,"It smells like standing on a salt-weathered dock at dawn, where citrus rinds meet driftwood and the air carries something green and slightly metallic from nearby plants."
20005,"['lavender', 'fruity notes', 'jasmine', 'green notes', 'lily-of-the-valley', 'musk', 'sandalowood', 'woody notes']",lavender,"It smells like lavender soap and white flowers, with a clean, slightly powdery base and a hint of warm wood underneath."
20586,"['spicy notes', 'osmanthus', 'saffron', 'citruses', 'rosemary', 'thyme', 'grapefruit', 'tobacco', 'guaiac wood', 'patchouli', 'vetiver', 'tonka bean', 'amber', 'musk']",tobacco,"It smells like bitter grapefruit and herbs at first, then warm tobacco and resinous wood, with a sweet-spicy base of amber and something faintly powdery."
20487,"['ginger', 'bergamot', 'lemon', 'spices', 'violet leaf', 'white pepper', 'basil', 'tonka bean', 'cedar', 'tahitian vetiver']",warm spicy,"It smells like crushing fresh basil stems in your hands while standing near a spice cabinet, with a hint of pencil-wood and something sweet lingering in the background."
15694,"['bitter orange', 'bergamot', 'cinnamon', 'immortelle', 'musk', 'vanilla', 'tonka bean', 'sandalwood']",vanilla,"It smells like a spiced orange marmalade cooling on a wooden countertop, with the sweetness of burnt caramel lingering in the air."
14453,"['ylang-ylang', 'carnation', 'jasmine', 'vanilla']",yellow floral,"It smells like a florist's bouquet left overnight in a bakery — sweet, heady flowers with a creamy vanilla base that softens everything."
13198,"['coconut milk', 'sand', 'tuberose', 'ylang ylang', 'vanilla', 'amber']",tuberose,"It smells like sunscreen drying on hot skin after lying on a beach towel, with sweet tropical flowers blooming nearby and a faint incense stick burning at sunset."
