embedding_id,all_notes,mainaccord1,target_description
7667,"['green notes', 'mandarin orange', 'jasmine', 'peony', 'pear blossom', 'woodsy notes', 'pistachio', 'musk']",green,"It smells like fresh-cut grass and citrus peel at first, then white flowers with a nutty-sweet undertone, finishing with soft wood and clean skin."
6276,"['green notes', 'freesia', 'pink pepper', 'violet', 'violet leaf', 'tuberose', 'red berries', 'lily-of-the-valley', 'peony', 'lilac', 'lily', 'rose', 'jasmine', 'geranium', 'karo karounde', 'musk', 'cedar', 'sandalwood', 'patchouli']",floral,"It smells like a bouquet of fresh white flowers and greenery with a peppery bite, softening into powdery musk and warm, dry wood."
11587,"['coriander', 'pepper oil', 'nutmeg', 'bergamot', 'lemon', 'mandarin orange', 'may rose', 'mimosa', 'iris', 'jasmine', 'lily-of-the-valley', 'peach', 'honey', 'oakmoss', 'patchouli', 'musk', 'sandalwood']",honey,"It smells like powdery flowers and bright citrus at first, then turns into warm honey and peach over a bed of soft wood and earthy moss."
9283,"['orange blossom', 'star anise', 'rose', 'mandarin orange', 'pear', 'bergamot', 'ylang-ylang', 'ginger', 'orchid', 'iris', 'tuberose', 'plum', 'vanilla', 'amber', 'musk', 'cinnamon', 'sandalwood']",white floral,"It smells like sweet white flowers and warm spices, with candied fruit and powder, finishing with creamy vanilla and soft wood."
6069,"['white flowers', 'coriander', 'peony', 'bergamot', 'ambrette (musk mallow)', 'rose', 'jasmine', 'patchouli', 'woody notes', 'incense']",woody,"It smells like white flowers and rose with a soapy-spicy edge, then settles into something woody and faintly smoky with a soft, powdery musk."
13549,"['heliotrope', 'white violet', 'lilac', 'musk', 'arum lily', 'vanilla', 'amber']",powdery,"It smells like powdery white flowers and sweet vanilla, with a soft, clean musk that feels almost like fabric softener."
5925,"['lime (linden) blossom', 'melon', 'bergamot', 'mandarin orange', 'mimosa', 'jasmine', 'ylang-ylang', 'wormwood', 'thyme', 'cedar', 'sandalwood']",yellow floral,"It smells like honeyed white flowers and citrus peel, with a green herbal sharpness and soft, powdery wood underneath."
15680,"['cardamom', 'mimosa', 'tonka bean']",yellow floral,"It smells like warm spice and almond extract, with a powdery floral sweetness that fades into vanilla."
372,"['sichuan pepper', 'rose', 'tangerine', 'ylang-ylang', 'patchouli', 'tiramisu', 'jasmine', 'coffee', 'cacao', 'whipped cream', 'guaiac wood']",coffee,"It smells like dark coffee and chocolate cream at first, then waxy florals, with a dry woody base and a tingly spice edge."
4986,"['rose', 'green notes', 'jasmine', 'sour cherry', 'apple', 'orange blossom', 'black currant', 'white musk', 'patchouli', 'white amber']",cherry,"It smells like tart cherry juice and crisp apple mixed with rose petals, then something green and slightly earthy with a clean, powdery finish."
13458,"['pink pepper', 'jasmine', 'iris', 'patchouli', 'musk', 'vanilla']",musky,"It smells like soft flowers dusted with pepper, creamy powder, and sweet vanilla with earthy undertones."
21561,"['cashew', 'apple', 'bergamot', 'freesia', 'orange blossom', 'rose', 'musk', 'amber', 'coumarin']",nutty,"It smells like creamy cashew and fresh apple at first, then soft roses and orange blossoms, with a warm musky-sweet base underneath."
21720,"['cherry', 'violet leaves', 'chamomile', 'geranium', 'rose', 'mimosa', 'amber', 'blonde woods', 'cedarwood']",cherry,"It smells like rose petals and cherry syrup, then green stems and powdery chamomile, with a warm woody base that's slightly sweet and resinous."
20868,"['green notes', 'floral notes', 'chrysanthemum', 'violet', 'spices', 'incense', 'ash', 'woodsy notes']",smoky,"It smells like crushed flower stems and violet petals, then smoky incense ash with dry spices and bare wood underneath."
10971,"['mimosa', 'violet leaf', 'cyclamen', 'bitter orange blossom', 'angelica', 'narcissus', 'orris', 'amber']",yellow floral,"It smells like powdery flowers and green stems, with a bitter orange edge and a dry, slightly dusty warmth underneath."
10356,"['bergamot', 'mandarin orange', 'aldehydes', 'fruity notes', 'ylang-ylang', 'mimosa', 'rose', 'jasmine', 'lily-of-the-valley', 'clove', 'cinnamon', 'nutmeg', 'benzoin', 'vanilla', 'tonka bean', 'frankincense', 'patchouli', 'sandalwood', 'tolu balsam', 'amber', 'musk']",yellow floral,"It smells like powdery flowers and warm spices at first, then settles into sweet vanilla and resins with a creamy, slightly smoky wood base."
9586,"['lily', 'jasmine', 'magnolia', 'woodsy notes', 'amber', 'ylang-ylang', 'sandalwood', 'white honey', 'pepper', 'mandarin orange']",woody,"It smells like white flowers — creamy magnolia and jasmine — over warm sandalwood and amber, with a faint citrus brightness and honeyed sweetness."
4536,"['green leaves', 'mango', 'passionfruit', 'fir', 'red currant', 'heliotrope', 'hyacinth', 'ylang-ylang', 'hog plum', 'jasmine', 'rose', 'papaya', 'vanilla', 'musk', 'amber', 'princess tree or paulownia', 'allspice']",tropical,"It smells like tropical fruit juice with creamy vanilla, white flowers that are almost too sweet, and a backdrop of green stems and warm spices."
14469,"['saffron', 'cinnamon', 'agarwood (oud)', 'rose', 'agarwood (oud)', 'amber', 'cedarwood']",oud,"It smells like spiced wood smoke, dried roses, and warm resinous amber — rich, slightly medicinal, with a deep incense-like quality."
13109,"['bergamot', 'violet leaves', 'mandarin orange', 'tuberose', 'rose', 'jasmine', 'ylang-ylang', 'neroli', 'orris', 'cedar', 'sandalwood']",tuberose,"It smells like a bouquet of white flowers and roses with bright citrus peels on top, then settles into powdery iris and dry wood."
2243,"['green mandarin', 'italian lemon', 'violet leaf', 'eucalyptus', 'bulgarian rose', 'musk', 'patchouli', 'madagascar vanilla', 'amber']",ozonic,"It smells like sharp citrus and cool eucalyptus at first, then softens into powdery rose with a warm, slightly earthy-sweet base."
2642,"['sour cherry', 'almond', 'red berries', 'bergamot', 'licorice', 'rose', 'tea', 'taif rose', 'vanilla', 'anise', 'tonka bean', 'patchouli', 'iris']",sweet,"It smells like sweet cherry syrup and bitter almond extract, with powdery roses, black licorice, and a creamy vanilla-tonka base that's slightly earthy."
21015,"['brazilian orange', 'raspberry', 'sicilian lemon', 'rose', 'petitgrain paraguay', 'red thyme', 'honeysuckle', 'leather', 'guaiac wood', 'atlas cedar']",leather,"It smells like tart citrus and berries at first, then rose petals and honeysuckle, finishing with worn leather and dry woods underneath."
19533,"['grapefruit', 'orange blossom', 'sage', 'nutmeg', 'orris root', 'pimento', 'vetiver', 'woodsy notes', 'oakmoss', 'amber']",woody,"It smells like citrus peel and herbal tea at first, then settles into dry wood, powdery roots, and a warm, resinous base."
6271,"['lemon', 'bergamot', 'mint', 'orange peel', 'rhubarb', 'jasmine', 'oakmoss', 'musk', 'fennel', 'carnation', 'white amber', 'green tea', 'jasmine', 'oakmoss', 'musk', 'celery seeds', 'caraway', 'cloves', 'amber']",citrus,"It smells like fresh citrus and herbs at first, then earthy moss and spices, with a clean musky warmth underneath."
14881,"['fruity notes', 'lily', 'tuberose', 'jasmine', 'tincture of rose', 'white honey', 'vanille', 'patchouli', 'woodsy notes']",honey,"It smells like sweet white flowers and honey with a fruity opening, then settles into soft vanilla and earthy wood."
15932,"['galbanum', 'neroli', 'mandarin orange', 'iris', 'jasmine', 'vetiver', 'musk', 'tonka bean']",iris,"It smells like crisp green stems and bitter orange peel at first, then soft powdery flowers, finishing with something earthy and slightly sweet."
2374,"['cascalone', 'violet leaf', 'orris', 'mimosa', 'pear', 'paradisone', 'heliotrope', 'ambroxan', 'ylang-ylang']",yellow floral,"It smells like fresh pear and powdery flowers — soft and slightly soapy, with a clean, airy sweetness that fades into something warm and skin-like."
16676,"['aldehydes', 'bulgarian rose', 'jasmine', 'amber', 'musk', 'vanilla']",aldehydic,"It smells like powdery rose petals and white flowers, backed by warm vanilla and something soft and skin-like."
13807,"['bergamot', 'orange', 'green notes', 'iris', 'patchouli', 'vetiver', 'rose', 'jasmine', 'vanille', 'caramel', 'tonka bean', 'musk']",vanilla,"It smells like citrus peel and fresh-cut grass at first, then powdery iris and roses, settling into sweet vanilla-caramel with earthy undertones."
6506,"['acai berry', 'sea salt', 'driftwood']",salty,"It smells like tart berries and salted air, with a base of weathered wood that's dry and slightly mineral."
10878,"['pink pepper', 'african orange flower', 'iris', 'lilac', 'hyacinth', 'heliotrope', 'wisteria', 'powdery notes', 'rice', 'musk']",powdery,"It smells like soft white flowers and face powder, with a peppery tingle at the edges and something faintly sweet like rice cereal underneath."
2511,"['black currant', 'pear', 'iris', 'jasmine', 'orange blossom', 'praline', 'vanilla', 'patchouli', 'tonka bean']",sweet,"It smells like sweet powder and creamy vanilla with tart berries, white flowers blooming underneath, and a warm, slightly earthy base."
2791,"['chrysanthemum', 'narcissus', 'violet leaf', 'labdanum', 'carnation', 'ambergris', 'patchouli', 'moss', 'leather', 'musk']",mossy,"It smells like spicy carnation and earthy chrysanthemum over dark, mossy leather with a soft, slightly animalic warmth underneath."
10906,"['violet', 'bergamot', 'grapefruit', 'fig leaf', 'iris', 'vanilla', 'vetiver']",violet,"It smells like powdery iris and violet with citrus brightness, then green fig leaves, soft vanilla, and earthy vetiver underneath."
15787,"['black pepper', 'bay leaf', 'bergamot', 'rum', 'woody notes', 'cinnamon', 'clary sage', 'african geranium', 'incense', 'leather', 'benzoin', 'cedar', 'patchouli']",woody,"It smells like spiced rum and citrus peel at first, then settles into dark incense, weathered leather, and dry woods with a smoky-sweet edge."
16501,"['yuzu', 'lemon', 'bergamot', 'lemon verbena', 'mandarin orange', 'cypress', 'calone', 'coriander', 'tarragon', 'sage', 'blue lotus', 'nutmeg', 'lily-of-the-valley', 'bourbon geranium', 'saffron', 'ceylon cinnamon', 'mignonette', 'tahitian vetiver', 'musk', 'cedar', 'sandalwood', 'amber', 'tobacco']",citrus,"It smells like bright citrus peel and herbs at first, then warm spices and cedar wood, finishing with soft musk and a faintly sweet tobacco base."
4721,"['raspberry', 'red berries', 'bergamot', 'lemon', 'violet', 'rose', 'orange blossom', 'iris', 'tonka bean', 'resins', 'musk', 'sandalwood']",violet,"It smells like tart raspberries and citrus peel at first, then soft powdery flowers, finishing with sweet vanilla-like warmth and smooth wood."
6364,"['apple', 'sage', 'milk', 'heliotrope', 'lily-of-the-valley', 'violet', 'jasmine', 'musk', 'benzoin', 'vetiver', 'cedar', 'amber']",lactonic,"It smells like powdery flowers and sweet almond paste, with crisp apple skin fading into soft musk and warm, slightly vanillic wood."
6668,"['mandarin orange', 'pink pepper', 'jasmine', 'nutmeg', 'patchouli', 'vetiver']",patchouli,"It smells like sharp citrus and peppery spice at first, then white flowers with warm nutmeg, settling into earthy, slightly musty wood."
15770,"['galbanum', 'ginger', 'clary sage', 'rose petals', 'mimosa absolute', 'tuberose', 'lily-of-the-valley', 'heliotrope', 'jasmine', 'mineral notes', 'oakmoss', 'hinoki wood', 'musk']",mineral,"It smells like green crushed stems and white flowers — clean and slightly soapy, with a powdery-sweet edge and dry, mossy wood underneath."
11249,"['grapefruit', 'lemon', 'watery notes', 'white flowers', 'gardenia', 'green notes', 'sweet pea', 'musk', 'woody notes']",citrus,"It smells like fresh citrus and wet stems, then creamy white flowers with a soft, clean musk that fades into pale wood."
14485,"['jasmine', 'bulgarian rose', 'orange blossom', 'musk', 'coumarin', 'cedar', 'vetiver', 'patchouli']",musky,"It smells like jasmine and rose with orange blossoms, then settles into soft musk and dry wood with an earthy, slightly sweet base."
2624,"['aldehydes', 'ylang-ylang', 'neroli', 'bergamot', 'peach', 'iris', 'jasmine', 'rose', 'lily-of-the-valley', 'sandalwood', 'vanilla', 'oakmoss', 'vetiver', 'patchouli']",woody,"It smells like soapy aldehydes, waxy flowers, and powdered iris at first, then settles into creamy vanilla and dusty oakmoss with earthy undertones."
17517,"['vanilla orchid', 'jasmine', 'brown sugar', 'tonka bean', 'amber', 'amberwood', 'musk', 'patchouli']",sweet,"It smells like warm vanilla and caramel mixed with white flowers, then settles into something woody, slightly earthy, and sweetly powdery."
2158,"['aldehydes', 'green leaves', 'raspberry', 'jasmine', 'lily-of-the-valley', 'rose', 'violet', 'orris root', 'geranium', 'musk', 'tonka bean', 'sandalwood', 'oakmoss', 'cedar', 'amber']",aldehydic,"It smells like powdery florals and sweet berries at first, then settles into soft woods and something mossy-green underneath."
8705,"['mandarin orange', 'bergamot', 'lily-of-the-valley', 'myrhh', 'jasmine', 'opoponax', 'amber', 'patchouli', 'vanille']",amber,"It smells like orange zest and something powdery-floral at first, then warm amber and vanilla with a dark, earthy sweetness underneath."
21558,"['bergamot', 'incense', 'jasmine', 'vanilla', 'benzoin', 'woodsy notes', 'ambroxan']",amber,"It smells like church incense and white flowers sweetened with vanilla, grounded by dry woods and a clean, slightly salty warmth."
7958,"['pink grapefruit', 'sicilian bergamot', 'red currant leaf', 'cactus', 'orchid', 'vanilla', 'red cedar', 'amber']",citrus,"It smells like tart grapefruit and citrus peel at first, then watery-green plants and soft vanilla, with warm wood underneath."
18967,"['cinnamon', 'lavender', 'bergamot', 'leather', 'mimosa', 'tobacco leaf', 'guaiac wood', 'opoponax', 'oakmoss']",tobacco,"It smells like dried lavender and cinnamon bark at first, then worn leather and smoky wood, with an earthy, slightly sweet tobacco base."
15472,"['brandy', 'anise', 'cabreuva', 'coffee', 'orange blossom', 'jasmine', 'vanilla', 'patchouli', 'musk']",coffee,"It smells like dark coffee and boozy warmth, sweet white flowers, and a soft vanilla-powder base with earthy undertones."
5059,"['green leaves', 'guava', 'passionfruit', 'papaya', 'grapefruit', 'mango', 'mandarin orange', 'lily-of-the-valley', 'freesia', 'lily', 'marigold', 'neroli', 'jasmine', 'rose', 'oakmoss', 'vetiver', 'orris root', 'sandalwood']",tropical,"It smells like tropical fruit juice and fresh-cut flowers, with a green, slightly earthy dryness underneath."
18044,"['artemisia', 'bergamot', 'patchouli', 'cardamom', 'coriander', 'immortelle', 'leather', 'french labdanum', 'elemi resin', 'birch', 'vanilla', 'virginia cedar']",leather,"It smells like smoky leather and bitter herbs at first, then sweetens into warm resin and vanilla with a dry, woody cedar base."
10594,"['pear', 'bergamot', 'tuberose', 'orange blossom', 'jasmine sambac', 'patchouli', 'vanilla', 'ambroxan', 'vetiver']",white floral,"It smells like ripe pear and citrus at first, then heavy white florals — creamy and slightly indolic — with a sweet vanilla-patchouli base that's earthy and warm."
9318,"['grapefruit', 'orange', 'lemon', 'red currant', 'sugar cane', 'bulrush', 'lily-of-the-valley', 'tea rose', 'cinnamon', 'musk', 'cedar', 'thanaka wood']",citrus,"It smells like citrus peels and sweet florals at first, then warm cinnamon and dry woods, with a soft powdery musk underneath."
21521,"['galbanum', 'aldehydes', 'caraway', 'gardenia', 'bergamot', 'rose', 'carnation', 'iris', 'narcissus', 'jasmine', 'oakmoss', 'leather', 'vetiver', 'amber', 'patchouli', 'coconut']",earthy,"It smells like sharp green stems and waxy white flowers, with powdery iris and a dark, mossy-leathery base that feels vintage and slightly soapy."
681,"['sea notes', 'sea salt', 'fennel', 'apple blossom', 'osmanthus', 'roasted coffee beans', 'sesame']",marine,"It smells like salted ocean air, roasted coffee, and something faintly sweet like apple blossoms, with a nutty warmth underneath."
8292,"['orange blossom', 'peach', 'plum', 'neroli', 'brazilian rosewood', 'mandarin orange', 'violet', 'tuberose', 'mimosa', 'gardenia', 'ylang-ylang', 'jasmine', 'black locust', 'carnation', 'red berries', 'black currant', 'rose', 'cassia', 'orchid', 'sandalwood', 'amber', 'woody notes', 'vanilla', 'musk', 'tonka bean', 'cedar']",white floral,"It smells like sweet white flowers and stone fruit, with a powdery violet-rose heart, settling into warm vanilla and soft woods."
16492,"['mandarin orange', 'tarragon', 'rosemary', 'basil', 'anise', 'neroli', 'geranium', 'lily-of-the-valley', 'vanilla', 'almond', 'tonka bean', 'benzoin', 'cedar']",vanilla,"It smells like crushed herbs and orange peel at first, then soft almond and vanilla, with a warm woody sweetness underneath."
18177,"['lavender', 'rosemary', 'neroli', 'petitgrain', 'geranium', 'clary sage', 'galbanum', 'jasmine', 'oakmoss', 'vetiver', 'cedar', 'sandalwood', 'amber']",aromatic,"It smells like fresh lavender and herbs with citrus peel, then woody and slightly mossy, finishing with warm powdery resin."
17562,"['honey', 'jasmine sambac', 'calabrian bergamot', 'agarwood (oud)', 'black tea', 'sandalwood', 'amber', 'musk', 'madagascar vanilla']",honey,"It smells like sweet honey and white jasmine at first, then settles into warm black tea, creamy sandalwood, and a rich amber-vanilla base with something dark and resinous underneath."
20066,"['aldehydes', 'ylang-ylang', 'neroli', 'jasmine', 'rose', 'vanilla', 'sandalwood', 'vetiver']",aldehydic,"It smells like soapy powder and white flowers — creamy jasmine and rose with a smooth, woody vanilla base."
14098,"['lemon', 'mandarin orange', 'peach', 'passionfruit', 'bergamot', 'honeysuckle', 'jasmine', 'magnolia', 'freesia', 'water lily', 'orange blossom', 'peony', 'may rose', 'vanilla', 'sandalwood', 'amber', 'vetiver', 'patchouli']",citrus,"It smells like sweet citrus and tropical fruit at first, then a bouquet of white flowers and rose, with a warm vanilla-wood base underneath."
2794,"['peony', 'citruses', 'mandarin orange', 'osmanthus', 'rose', 'sandalwood', 'pink pepper', 'patchouli']",floral,"It smells like fresh roses and soft powder, with a bright citrus opening and warm, slightly earthy wood underneath."
4241,"['black currant', 'orange', 'mandarin orange', 'grapefruit', 'cassia', 'bergamot', 'rose', 'apricot', 'jasmine', 'lily', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'musk', 'amber', 'virginia cedar']",citrus,"It smells like bright citrus and tart berries at first, then soft florals with a hint of spice, finishing with warm vanilla and smooth wood."
4438,"['violet', 'sea notes', 'banana leaf', 'petitgrain', 'violet', 'magnolia', 'lily-of-the-valley', 'tuberose', 'pepper', 'incense', 'sandalwood', 'madagascar vanilla', 'myrrh']",violet,"It smells like powdery violets, salty air, and white flowers, with a smoky-sweet base of resin and warm vanilla underneath."
12194,"['raspberry', 'neroli', 'mandarin orange', 'orange blossom', 'jasmine', 'marshmallow', 'vanilla', 'sandalwood', 'heliotrope']",sweet,"It smells like sweet orange blossoms and raspberries, with a soft vanilla-marshmallow base and clean white flowers throughout."
14556,"['neroli', 'pink pepper', 'bergamot', 'coffee', 'rose', 'hazelnut', 'orange blossom', 'jasmine', 'vanilla', 'amberwood', 'ambroxan', 'musk']",coffee,"It smells like strong coffee and toasted hazelnuts at first, then white flowers emerge with a creamy vanilla sweetness and warm, slightly powdery musk underneath."
19497,"['aldehydes', 'jasmine', 'rose', 'iris', 'vanilla', 'woodsy notes']",aldehydic,"It smells like powdery flowers and clean soap at first, then settles into soft vanilla with a dry, slightly wooden base."
14773,"['lemon leaf', 'bergamot', 'tamarind', 'elemi', 'white pepper', 'nutmeg', 'cardamom', 'violet', 'cedar', 'musk', 'oakmoss', 'amber']",fresh spicy,"It smells like crushed citrus leaves and sharp spices — peppery and slightly sweet — over dry wood and soft, powdery musk."
2924,"['apricot', 'kumquat', 'tangerine', 'honey', 'gardenia', 'narcissus', 'patchouli', 'sandalwood', 'musk']",honey,"It smells like sweet citrus peels and apricot nectar, then heavy white flowers with honey, settling into warm wood and earthy-sweet musk."
15647,"['quince', 'grapefruit', 'hyacinth', 'jasmine', 'musk', 'iris', 'virginia cedar', 'amber']",floral,"It smells like tart citrus and crisp fruit at first, then white flowers and powdery iris, with a soft woody-musky warmth underneath."
11869,"['casablanca lily', 'gardenia', 'jasmine', 'mandarin orange', 'incense', 'fruity notes', 'white pepper', 'tobacco', 'peach', 'rose', 'sandalwood', 'patchouli', 'amber', 'vanilla']",white floral,"It smells like white flowers and orange peel at first, then spiced tobacco and warm resin, with sweet vanilla and woody undertones."
19190,"['chrysanthemum', 'orris', 'elemi', 'rum', 'vetiver', 'rose', 'ash', 'leather', 'labdanum']",smoky,"It smells like powdery flowers and worn leather, with something resinous and slightly burnt, like cold fireplace ash mixed with dark rum."
4492,"['orange blossom', 'bergamot', 'tuberose', 'indian jasmine', 'madagascar vanilla', 'white musk', 'virginian cedar']",white floral,"It smells like creamy white flowers and vanilla, softened by clean musk and a whisper of citrus brightness."
12695,"['metallic notes', 'green leaves', 'grapefruit', 'pink rose', 'incense', 'ambergris', 'cashmere wood', 'sandalwood']",metallic,"It smells like sharp grapefruit and crushed green stems at first, then rose petals warmed by smoky incense, with a soft woody base that feels clean and slightly metallic."
14429,"['lemon', 'cedar', 'citron', 'water hyacinth', 'pink pepper', 'jasmine', 'white musk', 'patchouli', 'vetiver', 'teak wood', 'iris', 'amber']",woody,"It smells like sharp lemon and woods at first, then watery flowers with a peppery bite, settling into soft powder and warm amber."
7609,"['bergamot', 'lavender', 'cinnamon', 'leather', 'mimosa', 'guaiac wood', 'tobacco', 'opoponax', 'oakmoss']",cinnamon,"It smells like dried tobacco leaves and worn leather, with lavender soap fading into something woody, resinous, and faintly mossy."
11815,"['lavender', 'cinnamon', 'pineapple', 'juniper berries', 'mint', 'bergamot', 'rosemary', 'cardamom', 'coriander', 'orange blossom', 'violet', 'geranium', 'jasmine', 'raspberry', 'vanilla', 'sandalwood', 'dark chocolate', 'musk', 'amber', 'patchouli', 'vetiver', 'oakmoss']",sweet,"It smells like herbal lavender and warm spices at first, then sweet vanilla and dark chocolate emerge, finishing with earthy woods and soft musk."
11458,"['bergamot', 'cedarmoss', 'patchouli']",mossy,"It smells like bright citrus peel over earthy moss and damp wood, with a dark, slightly musty undertone."
2450,"['lemon', 'bergamot', 'neroli', 'lime (linden) blossom', 'pear', 'ylang-ylang', 'musk', 'sandalwood']",yellow floral,"It smells like fresh citrus peel and white flowers at first, then settles into something creamy and woody with a soft, clean sweetness."
2363,"['nutmeg', 'plum', 'mace', 'rose', 'tuberose', 'jasmine', 'orchid', 'ylang-ylang', 'orange blossom', 'sandalwood', 'amber', 'vanilla', 'cashmere wood', 'cedar', 'wormwood', 'orris']",fresh spicy,"It smells like powdery white flowers and warm vanilla, with spiced woods underneath and a faint bitter-green edge."
15123,"['almond blossom', 'clementine', 'cyclamen', 'jasmine', 'peony', 'amaryllis', 'vanilla', 'amber', 'benzoin', 'white musk']",floral,"It smells like sweet almond and orange peel at first, then soft white flowers with a creamy vanilla and powdery musk base."
4472,"['magnolia', 'pear', 'lotus', 'jasmine', 'tuberose', 'cyclamen', 'musk', 'vanilla', 'white woods', 'sandalwood']",floral,"It smells like white flowers and sweet pear at first, then creamy vanilla and soft powder, with a clean woody base underneath."
6825,"['sicilian lemon', 'apple', 'cedar', 'bellflower', 'bamboo', 'jasmine', 'white rose', 'cedar', 'musk', 'amber']",citrus,"It smells like fresh lemon and crisp apple at first, then soft jasmine and rose, finishing with warm cedar wood and a clean musky base."
15916,"['galbanum', 'birch', 'chamomile', 'angelica', 'mastic or lentisque', 'incense', 'musk', 'osmanthus', 'magnolia', 'leather', 'guaiac wood', 'oud', 'ambergris', 'vetiver', 'patchouli', 'oakmoss']",smoky,"It smells like crushed green stems and resinous smoke, then worn leather and dark woods, with a dusty, mossy base that's both earthy and faintly sweet."
17750,"['lavender', 'tangerine', 'bergamot', 'cinnamon', 'cloves', 'musk', 'vanilla', 'tonka bean', 'amber', 'sandalwood', 'guaiac wood', 'cedar']",warm spicy,"It smells like warm spiced citrus and lavender at first, then sweetens into vanilla and amber with a dry, resinous wood base."
8545,"['orange', 'jasmine', 'artemisia']",herbal,"It smells like bitter orange peel and white jasmine flowers, cut through with something green and sharp like crushed herbs."
738,"['water notes', 'rosemary', 'cardamom', 'sequoia', 'musk', 'patchouli']",aquatic,"It smells like fresh herbs and spices against damp wood, with a clean, slightly earthy musk underneath."
8912,"['coca-cola', 'grapefruit', 'cassis', 'rose', 'jasmine', 'lily-of-the-valley', 'vanilla', 'musk', 'cedar']",coca-cola,"It smells like fizzy cola and tart grapefruit at first, then sweet florals with a soft vanilla-musk base and dry wood."
20140,"['cloves', 'pink pepper', 'orange blossom', 'chestnut', 'guaiac wood', 'juniper', 'vanilla', 'peru balsam', 'cashmeran']",balsamic,"It smells like warm spices and resinous wood, with creamy vanilla softening sharp clove and pepper, plus a faint powdery sweetness underneath."
19495,"['anise', 'neroli', 'coriander', 'bergamot', 'lemon', 'heliotrope', 'carnation', 'violet', 'cloves', 'neroli', 'ylang-ylang', 'bulgarian rose', 'jasmine', 'orchid', 'tuberose', 'iris', 'vanilla', 'benzoin', 'sandalwood', 'tonka bean', 'musk', 'vetiver']",powdery,"It smells like powdery flowers and warm vanilla with a spicy edge, like walking into a room where someone just opened a jar of clove-studded potpourri mixed with sweet cream."
8749,"['star anise', 'pomelo', 'black pepper', 'geranium', 'iris', 'incense', 'patchouli', 'haitian vetiver', 'benzoin']",anis,"It smells like spiced citrus peel and black pepper at first, then powdery iris and smoky incense, with earthy vetiver and sweet resin underneath."
13486,"['mimosa', 'bergamot', 'mimosa', 'lily', 'hiacynth', 'narcissus', 'benzoin', 'jasmine']",yellow floral,"It smells like honeyed yellow flowers and soft powder, with a warm vanilla-like sweetness and clean citrus cutting through the heavier floral scent."
