embedding_id,all_notes,mainaccord1,target_description
3833,"['star anise', 'peach', 'mandarin orange', 'orange blossom', 'heliotrope', 'jasmine', 'freesia', 'lily-of-the-valley', 'benzoin', 'amber', 'sandalwood', 'musk']",anis,"It smells like a sun-warmed peach orchard in full bloom, where the air carries sweet white flowers and a hint of licorice from wild fennel growing at the edges."
11286,"['mango', 'bergamot', 'pink pepper', 'jasmine', 'patchouli', 'frankincense', 'sandalwood', 'benzoin', 'musk']",tropical,"It smells like a tropical fruit stand next to an incense shop, where sweet mango juice mingles with woody temple smoke and something faintly peppery in the air."
16543,"['lavender', 'lemon', 'peach', 'litchi', 'mandarin orange', 'aldehydes', 'violet', 'skin', 'camelia', 'jasmine', 'ylang-ylang', 'tuberose', 'sandalwood', 'patchouli', 'benzoin']",lavender,"It smells like a powdery floral bouquet tucked into a fruit basket, with creamy sandalwood and something almost soapy-clean that lingers on your wrists long after you've washed your hands."
13843,"['apple', 'violet leaf', 'bergamot', 'cinnamon', 'pink pepper', 'geranium', 'musk', 'cedar', 'amber']",cinnamon,"It smells like crisp apples dusted with cinnamon at a spice market, surrounded by freshly cut geranium stems and dry cedarwood planks."
2476,"['fruits', 'herbal notes', 'metallic notes', 'amber']",metallic,"It smells like a bowl of overripe plums sitting next to a vase of crushed herbs on a zinc countertop, with something golden and resinous pooling at the bottom."
8970,"['banana', 'chamomile', 'labdanum', 'seaweed', 'oakmoss', 'violet leaf']",mossy,"It smells like overripe bananas left near a tidal pool, with crushed violet stems and something sticky-sweet like resin stuck to driftwood."
11198,"['gardenia', 'green notes', 'jasmine sambac', 'almond', 'tonka bean', 'licorice', 'precious woods', 'musk', 'amber', 'patchouli']",white floral,"It smells like white flowers next to a bowl of marzipan, with black licorice tucked somewhere in a wooden drawer lined with sweet, powdery cloth."
7866,"['lavender', 'mint', 'syringa', 'cacao pod', 'cedar', 'myrrh', 'wheat']",cacao,"It smells like a wooden spice drawer left open in a garden shed, where dried herbs meet the faint sweetness of grain and tree sap."
5702,"['amalfi lemon', 'melon', 'freesia', 'sea water', 'honeysuckle', 'apricot', 'musk', 'sandalwood', 'amber']",marine,"It smells like a beachside fruit stand in summer — salty air mixing with ripe melon and apricot, with something creamy and woody lingering after the initial sweetness fades."
21584,"['lavender', 'bergamot', 'lemon', 'honey', 'cinnamon', 'cashmeran', 'jasmine sambac', 'tobacco leaf', 'vanilla', 'tonka bean']",sweet,"It smells like a honey-drizzled pastry cooling on a windowsill next to a bouquet someone left behind, with faint tobacco smoke drifting in from outside."
4101,"['sea notes', 'grapefruit', 'mandarin orange', 'bay leaf', 'jasmine', 'ambergris', 'guaiac wood', 'oakmoss', 'patchouli']",citrus,"It smells like standing on a salt-sprayed dock at dawn, where citrus peels have been scattered on wet wood planks, mixed with the mineral tang of seaweed and distant jasmine vines climbing a weathered fence."
6355,"['bergamot', 'spices', 'white flowers', 'iris', 'pink pepper', 'oak moss', 'patchouli']",earthy,"It smells like a spice drawer left open next to a bouquet of white lilies, with something earthy and slightly musty underneath like old books on a wooden shelf."
13472,"['mint', 'grapefruit', 'bergamot', 'anise', 'green notes', 'cassis', 'rose', 'hedione', 'white musk']",green,"It smells like a botanical garden greenhouse on a cool morning — dewy leaves, tart citrus peels, and rose petals crushed against crisp mint stems."
18408,"['neroli', 'cardamom', 'bergamot', 'mandarin orange', 'myrrh', 'musk', 'orange blossom', 'geranium', 'vetiver', 'saffron', 'vanilla', 'labdanum', 'tonka bean', 'leather', 'sandalwood', 'patchouli']",warm spicy,"It smells like a spice market at dusk — orange peels scattered on wooden counters, leather bags hanging from hooks, and sweet resins burning in clay pots somewhere in the back."
19342,"['galbanum', 'aldehydes', 'caraway', 'gardenia', 'bergamot', 'carnation', 'rose', 'narcissus', 'iris', 'jasmine', 'oakmoss', 'leather', 'vetiver', 'patchouli', 'amber', 'coconut']",earthy,"It smells like a vintage powder compact opened in a greenhouse, where soapy florals meet the earthy leather of old gardening gloves and something faintly medicinal like caraway seeds crushed underfoot."
6448,"['water lily', 'apricot', 'apple', 'mandarin orange', 'dark chocolate', 'guava', 'tiare flower', 'tuberose', 'vanilla', 'amber', 'woodsy notes']",fruity,"It smells like biting into a ripe apricot while standing in a humid tropical garden, with creamy white flowers blooming overhead and dark cocoa powder lingering in the air."
18364,"['lemon', 'bergamot', 'basil', 'rosemary', 'caraway', 'fruity notes', 'jasmine', 'coriander', 'carnation', 'patchouli', 'orris root', 'sandalwood', 'rose', 'lavender', 'hedione', 'oakmoss', 'vetiver', 'musk', 'amber']",aromatic,"It smells like a barbershop after someone's been crushing herbs on the counter — soapy lavender and citrus cutting through earthy moss, with something floral trying to soften the whole thing."
2026,"['watermelon', 'rose', 'black currant', 'grapefruit', 'dark chocolate', 'cacao', 'coconut', 'musk', 'sandalwood']",cacao,"It smells like a fruit stand next to a chocolate shop — sweet watermelon and grapefruit mixed with dark cocoa, then a creamy coconut-sandalwood base that feels almost powdery."
12211,"['marigold', 'ginger', 'grapefruit', 'bergamot', 'incense', 'walnut', 'immortelle', 'kiwi', 'honey', 'opoponax', 'coffee', 'sandalwood', 'rose', 'orange blossom', 'jasmine', 'leather', 'benzoin', 'agarwood (oud)', 'amber', 'sandalwood', 'tonka bean', 'oakmoss', 'vanilla', 'musk']",amber,"It smells like a old leather briefcase left in a spice shop, where sweet resinous smoke mingles with the nutty bitterness of roasted coffee and dried flowers."
19956,"['green notes', 'watery notes', 'mint', 'ginger', 'coconut', 'fig', 'salt', 'tonka bean', 'sandalwood']",green,"It smells like standing in a humid greenhouse after rain, where mint leaves crush underfoot near potted fig trees, while someone's applied coconut sunscreen mixed with sea spray."
9889,"['sapodilla', 'ambrette (musk mallow)', 'magnolia', 'violet', 'sandalwood', 'ambergris', 'cedar']",floral,"It smells like a wooden jewelry box lined with powder-soft fabric, holding dried flower petals and a bar of barely-scented sandalwood soap."
19200,"['sea notes', 'leather', 'patchouli']",marine,"It smells like the inside of an old sailing ship — salt-weathered wood, worn leather rigging, and the earthy must of cargo stored below deck."
13881,"['bergamot', 'grapefruit', 'iris', 'bulgarian rose', 'praline', 'mahonial', 'leather', 'vanilla', 'patchouli']",iris,"It smells like a leather jacket left in a bakery where roses are drying — sweet pastry mingles with worn hide, while powdery iris and dark earth soften the edges."
12867,"['violet leaf', 'basil', 'star anise', 'bergamot', 'pink pepper', 'nutmeg', 'vetiver', 'patchouli']",fresh spicy,"It smells like crushing green leaves in a spice market — slightly peppery and herbal, with an earthy, rooty darkness that clings to your hands."
16230,"['citruses', 'orange blossom', 'rosemary', 'bitter orange', 'almond', 'tonka bean', 'leather', 'cedar', 'vetiver']",almond,"It smells like a Mediterranean herb garden next to a tannery — bright citrus and rosemary cut through warm almond pastries, ending with woody leather that's been left in the sun."
11817,"['jasmine sambac', 'cashmeran', 'amber']",white floral,"It smells like night-blooming jasmine next to an old wooden desk drawer, with something sticky and golden coating the back of your throat."
13296,"['orange', 'lemon', 'bergamot', 'hazelnut', 'coriander', 'lily-of-the-valley', 'vanilla', 'musk', 'patchouli']",nutty,"It smells like a pastry shop near a florist — nutty sweetness mixed with citrus zest and white flowers, grounded by something earthy and soft underneath."
21560,"['cherry', 'rum', 'saffron', 'nutmeg', 'cinnamon', 'rose', 'jasmine', 'vanilla', 'tonka bean', 'ambroxan', 'sandalwood', 'oak', 'benzoin', 'patchouli', 'cypress']",cherry,"It smells like a spiced cherry cordial soaked in aged rum, surrounded by sweet resins and dark wood, as if you've walked into an old apothecary where dried roses hang above barrels of vanilla-laced spirits."
9670,"['pear', 'pink pepper', 'orange blossom', 'coffee', 'jasmine', 'bitter almond', 'licorice', 'vanilla', 'patchouli', 'cashmere wood', 'cedar']",vanilla,"It smells like a coffee shop next to a flower market — roasted beans mixed with sweet blossoms, a hint of marzipan pastry, and polished wooden counters underneath."
14184,"['cucumber', 'melon', 'mandarin orange', 'basil', 'sage', 'geranium', 'suede', 'woodsy notes', 'musk']",ozonic,"It smells like a garden hose spraying over ripe honeydew in summer, with crushed herbs nearby and the faint scent of a leather jacket hanging in a wooden shed."
10666,"['pear', 'tuberose', 'tonka bean']",tuberose,"It smells like overripe pear slices sitting next to a bouquet of white flowers in a bakery, with vanilla extract spilling on the counter."
3224,"['aldehydes', 'violet leaves', 'bergamot', 'osmanthus', 'lily-of-the-valley', 'rose', 'tonka bean', 'cypriol oil or nagarmotha', 'patchouli']",aldehydic,"It smells like a bouquet left in a wooden drawer with waxy lipstick and dried apricots, finishing with something earthy and slightly medicinal."
10215,"['apple', 'peach', 'grapefruit', 'magnolia', 'floral notes', 'lily', 'white chocolate truffle', 'cacao', 'australian sandalwood', 'woody notes', 'musk']",cacao,"It smells like a fruit stand next to a flower shop, with the creamy sweetness of white chocolate melting in the back corner."
13880,"['truffle', 'peach', 'bergamot', 'madagascar vanilla', 'tuberose', 'italian jasmine', 'patchouli', 'oakmoss', 'cedar']",earthy,"It smells like a fancy fruit tart left in an old wooden cabinet — sweet peach and cream mingling with dusty, earthy darkness and white flowers wilting on top."
17508,"['bergamot', 'tobacco', 'lemon', 'nutmeg', 'neroli', 'coriander', 'mandarin orange', 'vetiver', 'pepper', 'carnation', 'sage', 'orris root', 'sandalwood', 'vetiver', 'oakmoss', 'leather', 'myrrh', 'civet', 'tonka bean', 'amber']",aromatic,"It smells like a old leather briefcase left in a spice shop, with citrus peels dried on top and incense smoke clinging to everything underneath."
3255,"['aldehydes', 'ylang-ylang', 'neroli', 'bergamot', 'lemon', 'iris', 'jasmine', 'rose', 'orris root', 'lily-of-the-valley', 'civet', 'musk', 'sandalwood', 'amber', 'moss', 'vanilla', 'vetiver', 'patchouli']",powdery,"It smells like the powdery air inside your grandmother's jewelry box mixed with white flowers from a formal garden and something faintly animalic, like old fur collars stored in cedar."
3179,"['melon', 'red apple', 'lily-of-the-valley', 'magnolia', 'violet', 'jasmine', 'musk']",fresh,"It smells like the crisp, dewy sweetness of a fruit stand next to a flower shop — juicy melon and apple mixing with soapy white blossoms that leave a soft, powdery trace on your clothes."
7435,"['passion flower', 'jasmine', 'gardenia', 'vanille', 'vetiver']",vanilla,"It smells like standing in a florist's cooler at closing time — thick white flowers mixed with something sweet and rooty, like vanilla extract spilled on a wooden counter."
13553,"['cinnamon', 'bergamot', 'prunol', 'tobacco', 'violet', 'jasmine', 'labdanum', 'vanilla', 'patchouli']",tobacco,"It smells like a spice drawer left open in an old library, where dried plums sit next to leather-bound books and someone's crushing violet petals into the pages."
12635,"['apple', 'aldehydes', 'neroli', 'lemon', 'bergamot', 'orris', 'heliotrope', 'carnation', 'jasmine', 'oakmoss', 'musk', 'cedar', 'vetiver', 'spices', 'ambergris', 'patchouli', 'sandalwood']",mossy,"It smells like a starched white shirt pressed with a hot iron, mixed with the soapy sweetness of old-fashioned face powder and the earthy coolness of a wooden jewelry box that's been sitting in a closet for years."
18602,"['cardamom', 'green apple', 'green mandarin', 'nutmeg', 'lavender', 'orange blossom', 'tonka bean', 'amber', 'leather']",amber,"It smells like a spiced apple pastry cooling on a leather armchair, with hints of orange zest and something faintly herbal drifting through an open window."
4910,"['caramel', 'milk', 'smoke', 'caramel', 'hinoki incense', 'leather', 'toffee', 'hinoki incense']",caramel,"It smells like a leather jacket hanging in a temple where incense burns, mixed with the sweet char of burnt sugar and cream."
10083,"['cherry', 'pepper', 'lactones', 'oud', 'incense', 'benzoin', 'cypriol oil or nagarmotha', 'labdanum', 'moss']",cherry,"It smells like maraschino cherries spilled on a wooden church pew, with black pepper settling into sticky resin and the faint mustiness of old velvet curtains."
11657,"['aldehydes', 'rose', 'oakmoss']",aldehydic,It smells like old lipstick from your grandmother's purse mixed with the stone walls of a cellar that hasn't been opened in years.
19041,"['leather', 'bergamot', 'amalfi lemon', 'holly', 'rosemary', 'tea', 'styrax', 'lily-of-the-valley', 'tonka bean', 'incense', 'benzoin', 'almond', 'amber']",amber,"It smells like a leather jacket draped over a church pew, with citrus oil on your fingers and a faint almond sweetness lingering in the air."
21172,"['bergamot', 'iris', 'chestnut', 'whiskey', 'woodsy notes', 'amber']",woody,"It smells like a polished wooden bar at dusk — citrus peel on the counter, a glass of whiskey nearby, and the earthy sweetness of roasted nuts cooling in a dish."
21166,"['calabrian bergamot', 'grapefruit blossom', 'musk']",citrus,"It smells like the bright, slightly bitter peel of citrus fruit mixed with clean laundry that's been hanging outside."
4549,"['fennel', 'guatemalan cardamom', 'ambrette (musk mallow)', 'tuberose', 'clary sage', 'neroli', 'algae', 'ambergris', 'vetiver']",marine,"It smells like standing in a greenhouse after rain — crushed herb stems mixed with waxy white flowers, finishing with the slightly salty scent of wet stones and seaweed."
6892,"['mango', 'bergamot', 'jasmine', 'olibanum', 'vanilla', 'sandalwood']",tropical,"It smells like ripe mango slices dusted with incense ash, sitting on a wooden cutting board that's been wiped down with jasmine tea."
7523,"['almond', 'cinnamon', 'mimosa', 'honey', 'heliotrope', 'black rose', 'labdanum', 'vanilla', 'cacao pod', 'white musk', 'peru balsam', 'agarwood (oud)']",almond,"It smells like the air inside a Middle Eastern pastry shop — sugared almonds and honey pastries still warm from the oven, mingling with dark chocolate and the resinous smoke from burning incense in the corner."
14136,"['tiare flower', 'coconut', 'bergamot', 'jasmine', 'ylang-ylang', 'orange blossom', 'vanilla', 'musk']",white floral,"It smells like suntan lotion mixed with tropical flowers at a beachside resort, sweet and creamy with a hint of citrus in the air."
20942,"['lavender', 'tonka bean', 'benzoin', 'ylang-ylang']",lavender,"It smells like a barbershop after hours — lavender shaving cream mixed with the sweet, vanilla-tinged scent of old wood furniture and something faintly tropical in the corner."
20693,"['apple', 'bergamot', 'lemon', 'cinnamon', 'watery notes', 'plum', 'cardamon', 'orange blossom', 'ambergris', 'musk', 'patchouli', 'driftwood']",fruity,"It smells like biting into a crisp autumn apple while standing near the ocean, with spicy undertones and a hint of sun-bleached wood from an old dock."
11092,"['shiso', 'grass', 'artemisia', 'french labdanum', 'jasmine', 'white tobacco', 'immortelle', 'leather', 'sage', 'liatris', 'vanille']",herbal,"It smells like a greenhouse at dusk — crushed green leaves and herbal tea scattered on leather chairs, with sweet hay and dried flowers left to cure in the corner."
18863,"['bergamot', 'coconut milk', 'musk', 'woody notes']",coconut,It smells like sunscreen mixed with clean laundry that's been stored in a cedar closet.
18974,"['bulgarian rose', 'coriander', 'peach', 'jasmine', 'mandarin orange', 'cloves', 'rose', 'orange blossom', 'mimosa', 'clover', 'amber', 'sandalwood', 'tonka bean', 'opoponax', 'civet', 'vanilla', 'labdanum']",amber,"It smells like a grandmother's vanity drawer where dried flowers rest against old spice tins, with something peachy and slightly sweaty lingering in the wood."
3256,"['coconut', 'strawberry', 'gooseberry', 'black locust', 'pear', 'black currant', 'brazilian rosewood', 'honeysuckle', 'yuzu', 'orange blossom', 'honey', 'milk', 'orchid', 'heliotrope', 'violet', 'osmanthus', 'magnolia', 'jasmine', 'lily-of-the-valley', 'caramel', 'vanilla', 'patchouli', 'toffee', 'incense', 'sandalwood', 'amber', 'tonka bean']",sweet,"It smells like a fruit smoothie made with berries and tropical coconut, drizzled with toffee syrup, then left sitting next to white flowers wilting in sweet cream."
10704,"['pink pepper', 'ginger', 'artemisia', 'sage', 'jasmine sambac', 'leather', 'tonka bean', 'vanilla', 'cedar', 'amber', 'patchouli']",herbal,"It smells like a leather jacket left in a spice shop overnight, where ginger tea and white flowers have seeped into the worn hide, then sweetened with something almost burnt-sugar at the edges."
15096,"['sea notes', 'sea salt', 'grapefruit', 'bay leaf', 'geranium', 'spices', 'red amber', 'guaiac wood']",marine,"It smells like standing on a rocky coastline at dawn — the sharp bite of ocean spray mixing with crushed herbs from the cliffside, leaving a smoky, slightly sweet mineral trace on your clothes."
17897,"['ylang-ylang', 'cardamom', 'grapefruit', 'lemon', 'ylang-ylang', 'jasmine', 'orange blossom', 'damask rose', 'ylang-ylang', 'vanilla', 'labdanum', 'cedar', 'vetiver', 'field scabious']",yellow floral,"It smells like a florist's workbench at closing time — scattered white petals, spilled resin, and the wooden counter still holding traces of citrus peels from morning."
20318,"['grapefruit', 'lavender', 'artemisia', 'tobacco', 'spices', 'leather', 'agarwood (oud)', 'dark woodsy notes', 'ambergris']",tobacco,"It smells like a worn leather jacket left in a cedar closet, with hints of bitter citrus peel and the dusty, resinous scent of old wooden furniture."
15076,"['pink pepper', 'grapefruit', 'hazelnut cocoa spread', 'patchouli', 'vetiver']",woody,"It smells like the zesty rind of grapefruit meeting a jar of Nutella someone left open in a wooden cabin, with something earthy and rooty grounding it all."
14453,"['ylang-ylang', 'carnation', 'jasmine', 'vanilla']",yellow floral,"It smells like a florist's bouquet left overnight in a bakery — sweet, heady flowers with a creamy vanilla base that softens everything."
17028,"['lemon', 'bergamot', 'star anise', 'olive blossom', 'guaiac wood', 'leather', 'tonka bean', 'tobacco']",citrus,"It smells like a worn leather jacket left in an old spice shop, where citrus peels dry next to licorice sticks and sweet pipe smoke lingers in the wooden beams."
5977,"['litchi', 'mirabelle', 'citruses', 'freesia', 'rose', 'davana', 'oakmoss']",mossy,"It smells like a fruit stand next to a flower shop — sweet tropical lychee and golden plums mixed with petals, then turning earthy and slightly mossy underneath."
14509,"['virginia cedar', 'plum', 'cinnamon', 'peach', 'clove', 'ginger', 'violet', 'ylang-ylang', 'rose', 'african orange flower', 'sandalwood', 'benzoin', 'musk', 'vanilla']",warm spicy,"It smells like a spiced fruit compote simmering on the stove, where sweet peaches and plums meet holiday spices, gradually giving way to powdery florals and a creamy, resinous finish."
2483,"['watermelon', 'violet', 'floral notes', 'musk', 'patchouli', 'white amber']",ozonic,"It smells like sliced watermelon left on a wooden picnic table, mixing with the scent of crushed violet petals and sun-warmed cotton sheets drying on a line."
13965,"['cherry', 'almond', 'pink pepper', 'cherry blossom', 'violet', 'magnolia', 'vanilla', 'tonka bean', 'sandalwood']",cherry,"It smells like maraschino cherries and marzipan at first, then shifts into powdery floral soap with a creamy, slightly spicy vanilla base."
6557,"['pear', 'melon', 'freesia', 'rose', 'musk', 'patchouli', 'rhuburb', 'amber']",floral,"It smells like sliced pear and cantaloupe on a wooden cutting board, with a hint of soap from freshly washed hands and something earthy lingering in the background."
13464,"['peach', 'cardamom', 'lily', 'grapefruit', 'bergamot', 'rose', 'cinnamon', 'apricot', 'brazilian rosewood', 'lily', 'heliotrope', 'magnolia', 'vanilla', 'sandalwood', 'cedar', 'coconut']",warm spicy,"It smells like a bakery next to a flower shop — stone fruit tart with cinnamon sugar meets white flowers and powdery almond, all sitting on warm wooden counters."
14735,"['coconut', 'plum', 'apricot', 'brazilian rosewood', 'jasmine', 'caraway', 'tuberose', 'rose', 'lily-of-the-valley', 'vanilla', 'almond', 'sandalwood', 'musk']",vanilla,"It smells like a powdered almond pastry topped with overripe stone fruit, sitting next to a bouquet of white flowers someone left in a wooden jewelry box."
19755,"['pineapple', 'orange', 'green notes', 'african orange flower', 'lily-of-the-valley', 'coconut', 'woodsy notes', 'musk', 'amber']",coconut,"It smells like a tropical drink spilled on a wooden deck — sweet pineapple and orange mixed with creamy coconut, drying down to sun-warmed wood."
20923,"['sea notes', 'bergamot', 'rosemary', 'sage', 'geranium', 'incense', 'patchouli']",aromatic,"It smells like standing on a Mediterranean cliff where ocean spray meets wild herbs drying in the sun, with faint church incense drifting from somewhere inland."
15726,"['peach', 'black currant', 'orange', 'coconut', 'iris', 'jasmine', 'rose', 'lily-of-the-valley', 'milk', 'vanilla', 'sandalwood', 'amber', 'musk']",lactonic,"It smells like a creamy peach dessert with coconut milk, set on a table in a garden where white flowers are blooming just after sunset."
5794,"['litchi', 'grapefruit', 'rice', 'rose', 'milk mousse', 'cashmeran']",lactonic,"It smells like a carton of sweetened rice milk left open near a bouquet of roses, with a faint powdery softness that reminds you of baby lotion."
11972,"['pear', 'juniper', 'pink pepper', 'cinnamon', 'tuberose', 'rose', 'leather', 'ylang-ylang', 'moss', 'patchouli', 'amber']",tuberose,It smells like a spiced pear tart cooling on a leather jacket that's been left in a greenhouse full of white flowers and old books.
10964,"['geranium', 'citruses', 'violet', 'musk', 'sandalwood', 'cedar']",violet,"It smells like a greenhouse in early spring — wet wooden benches, potted herbs with purple blooms, and sawdust clinging to everything."
13813,"['star anise', 'fennel', 'neroli', 'bergamot', 'frangipani', 'orchid', 'clove', 'tuberose', 'jasmine', 'vanilla', 'tonka bean', 'vetiver', 'amber']",soft spicy,"It smells like a florist's cooler mixed with the spice drawer your grandmother keeps by the stove, softened by something creamy and slightly burnt-sugar sweet."
4935,"['jasmine sambac', 'pink grapefruit', 'vanilla flower', 'pink lotus', 'white lotus', 'dragon blood resin', 'sandalwood', 'siam benzoin']",balsamic,"It smells like a florist's workbench at closing time — jasmine petals scattered near half-peeled citrus rinds, sweetness hovering in the air, and the resinous incense stick someone burned hours ago still clinging to wooden surfaces."
12421,"['jasmine', 'peach', 'rose', 'amber', 'patchouli']",amber,"It smells like a floral arrangement left near overripe peaches in a warm room, with something earthy and resinous settling into the background."
19939,"['coriander', 'grapefruit', 'calabrian bergamot', 'tuscan iris', 'virginian cedar', 'amber']",iris,"It smells like the lobby of an expensive hotel — citrus hand soap at the sink, wooden furniture polish, and that powdery air freshener they use in the hallways."
17044,"['ginger', 'blood orange', 'tuberose', 'jasmine', 'pimento leaf', 'sandalwood', 'patchouli', 'vetiver']",warm spicy,"It smells like a spicy orange marmalade left in a greenhouse, where white flowers bloom near wooden benches still damp from watering."
7178,"['water jasmine', 'green mandarin', 'ginger flower', 'vanilla', 'salt', 'ambergris', 'cashmere wood', 'sandalwood']",vanilla,"It smells like the quiet corner of a seaside spa where white flowers rest on driftwood shelves, mingling with ocean air and soft talcum powder."
16574,"['calabrian bergamot', 'water notes', 'grapefruit', 'fig leaf', 'ambroxan', 'black pepper', 'patchouli', 'violet leaf', 'papyrus', 'incense', 'musk', 'tonka bean', 'saffron']",amber,"It smells like standing in a sunlit Mediterranean garden where citrus trees meet cool stone fountains, with incense smoke drifting from a nearby window and the mineral scent of crushed green stems on your hands."
19635,"['grass', 'bergamot', 'grapefruit', 'woodsy notes', 'nutmeg', 'violet', 'saffron', 'jasmine', 'sugar', 'leather', 'vanilla', 'suede', 'amber', 'cashmirwood', 'sandalwood', 'oakmoss', 'vetiver']",leather,"It smells like a leather jacket draped over a park bench after rain, with sweet spice lingering in the air and something mossy clinging to the worn fabric."
3694,"['black pepper', 'sicilian mandarin', 'cassis', 'indian saffron', 'lotus', 'smoke', 'woody notes', 'leather']",smoky,"It smells like the interior of an old leather briefcase left in a spice merchant's shop, with a faint trace of burnt orange rind lingering in the air."
8480,"['pink pepper', 'bergamot', 'indian tuberose', 'heliotrope', 'cashmeran', 'benzoin']",tuberose,"It smells like a wedding bouquet left overnight in a cashmere sweater drawer — white flowers meeting soft vanilla powder, with a sharp bite of spice cutting through."
9244,"['cucumber', 'citruses', 'green notes', 'lotus', 'plum', 'lavender', 'sichuan pepper', 'virginia cedar', 'musk', 'sandalwood', 'patchouli', 'guaiac wood']",ozonic,"It smells like a greenhouse after rain — cool cucumber and wet leaves mixing with spicy pepper, then drying down to smell like the inside of a cedar closet with something earthy underneath."
4152,"['mango', 'pitahaya', 'litchi', 'orchid', 'moroccan rose', 'jasmine sambac', 'vanilla', 'patchouli', 'sandalwood']",tropical,"It smells like the air inside a tropical fruit stand mixed with white flowers, gradually settling into the scent of vanilla-dusted wood and earth."
6831,"['aqual', 'yuzu', 'hexyl acetate', 'milk', 'skin', 'jasmine', 'mugane', 'orcanox\x99', 'vinyl guaiacol', 'moss']",lactonic,"It smells like cold milk spilled on a citrus orchard floor — slightly floral, with a hint of smoke and vinyl records left out in the rain."
19787,"['coconut', 'lime', 'white bergamot', 'sicilian mandarin', 'ginger', 'ylang-ylang', 'indian jasmine', 'hibiscus', 'white rum', 'sugar cane', 'musk']",citrus,"It smells like a tropical cocktail bar at sunset — sweet coconut mixed with citrus juice, a hint of ginger spice, and the slightly boozy sweetness of rum-soaked flowers."
19259,"['bitter almond', 'bergamot', 'tagetes', 'chestnut', 'jasmine', 'gardenia', 'woody notes', 'tonka bean', 'musk']",nutty,"It smells like marzipan pastries sitting on a wooden table next to white flowers, with a slightly earthy sweetness that lingers."
10598,"['melon', 'peach', 'almond', 'violet', 'black currant', 'anise', 'mimosa', 'lilac', 'lily-of-the-valley', 'peony', 'rose', 'almond blossom', 'hibiscus', 'vanilla', 'almond tree', 'sandalwood', 'benzoin', 'cedar']",floral,"It smells like a fruit salad left on a wooden table next to a bouquet from a spring wedding, with a hint of marzipan sweetness threading through everything."
19833,"['cardamom', 'pimento', 'caramel', 'salt', 'vanilla', 'tobacco', 'cashmeran']",caramel,"It smells like a spice cabinet left open in a bakery, where sweet burnt sugar meets the leathery warmth of an old tobacco pouch, all grounded by something softly musky and oddly comforting."
14770,"['angelica', 'tuberose', 'amber', 'woodsy notes']",tuberose,"It smells like white flowers wilting on an antique wooden dresser, their sweetness mixing with old varnish and dusty resin."
20508,"['saffron', 'bitter orange', 'leather', 'smoke', 'incense', 'agarwood (oud)']",smoky,"It smells like the interior of an old leather briefcase left open in a spice merchant's shop, where orange peel has been drying near smoldering temple coals."
12426,"['blackberry', 'rum', 'saffron', 'leather', 'agarwood (oud)', 'clary sage', 'patchouli', 'musk']",leather,"It smells like a leather jacket someone wore to a dimly lit bar where spiced berry cocktails were being poured, with something slightly medicinal and woody lingering in the corners."
5987,"['kiwi', 'rhuburb', 'pink pepper', 'watermelon', 'cyclamen', 'jasmine', 'lemon tree', 'musk', 'sandalwood']",fruity,"It smells like a fruit stand next to a flower shop on a hot day — sweet watermelon and tart rhubarb mixing with something soapy and green, then drying down to smooth wood."
19851,"['bergamot', 'cinnamon', 'juniper berries', 'incense']",cinnamon,"It smells like a spice cabinet left open near burning church candles, with gin-soaked citrus rinds drying on the counter."
15509,"['orange', 'cacao', 'carambola (star fruit)', 'vanilla']",cacao,"It smells like chocolate-covered orange slices left on a sunny kitchen counter, with something tropical and waxy hovering in the background."
11288,"['anise', 'mandarin orange', 'mimosa', 'rose', 'woody notes']",yellow floral,"It smells like a florist's workbench scattered with orange peels, where crushed rose petals meet the licorice tang of fennel and sawdust from wooden crates."
13806,"['ylang-ylang', 'peach', 'bergamot', 'green notes', 'lemon', 'iris', 'jasmine', 'narcissus', 'orris root', 'rose', 'violet', 'sandalwood', 'vanilla', 'iris', 'amber', 'tonka bean', 'musk']",powdery,"It smells like a florist's cooler mixed with overripe peaches, where powdery makeup compacts sit next to creamy flowers and pale wood shavings."
15048,"['leather', 'cypress', 'patchouli', 'woody notes', 'vetiver']",woody,"It smells like a well-worn motorcycle jacket hanging in a cedar closet, with earthy undertones of tree bark after rain."
8628,"['pink pepper', 'mandarin orange', 'bergamot', 'lilac', 'peach', 'geranium', 'jasmine', 'black currant', 'patchouli', 'amber', 'white musk', 'vanilla']",floral,"It smells like a fruit stand next to a flower shop on a humid summer day, where sticky peach juice mingles with purple blooms and someone's vanilla perfume lingers in the air."
8985,"['pear', 'citruses', 'cassis', 'lily-of-the-valley', 'jasmine', 'brazil nut', 'sandalwood', 'musk', 'amber']",fresh,"It smells like a fruit stand in summer rain — ripe pear and tart berries mingling with wet flowers, then drying down to something soft and slightly nutty on your wrists."
14765,"['mandarin orange', 'coffee', 'osmanthus', 'cacao', 'tonka bean']",cacao,"It smells like a chocolate shop next to a Chinese tea house — sweet orange peel mingles with roasted coffee beans and apricot-like flowers, grounded by vanilla-scented tonka."
9799,"['dark chocolate', 'italian mandarin', 'brazilian orange', 'hazelnut', 'amberwood', 'tahitian vanilla', 'musk', 'ambergris']",chocolate,"It smells like a chocolate shop at Christmas — orange peels dipped in melted dark chocolate, with a nutty sweetness that clings to your sweater long after you've left."
